as,bs,ag,bg,N0r,N0s,N0g,rhos,rhog,qc0,qi0
286.08462106584346,0.5049778789457159,522.581923446022,0.3082397527095199,4.3584586573174,0.5033478215466672,0.09817049230360783,0.9555894299285265,0.6964282644944872,0.001024517440446003,0.0009650967662262222
423.7288021655517,0.1716018141582048,454.1185380758657,0.2309081300840762,4.916675764117794,2.2075390513273416,1.2604554968733306,0.43091127906255455,0.478726889858325,0.0014696660121574028,0.00024927274786783286
641.6409547839434,0.2282039342788859,281.352724842702,0.16497418355895307,4.769687859305173,0.18655876062331758,1.5188643844658158,0.7368477489688082,0.9717752333965809,0.0016609819690831214,0.0005284959653044823
364.9028930664842,0.41858397603171904,140.8848464465531,0.5447315043403089,0.8706825913042069,0.7733326860501835,2.109490788638666,0.3944339089429886,0.37377327864653814,0.0014497633140114102,3.364433602569122e-05
498.7684727421054,0.7584189603449932,939.198140403238,0.2929958337364151,1.56567537527662,0.3847916139514808,1.509552513330735,0.2044404231556255,0.8122108536259193,0.0010502406391519406,6.137533661492936e-05
422.27248717711933,0.6577979518051211,266.4206197856994,0.44231078009685104,0.49045910782229135,1.8449445659034318,1.0135834207085967,0.3769295741939612,0.42704049889511025,0.00013300684924633625,0.00046942826659578476
898.5879913361954,0.245407970720939,1021.1283823919129,0.32005463749345076,3.8552260275405934,2.0933064228876206,2.2581759783616806,0.9732336738641365,0.45758435746097703,0.0014035601817549495,0.00032762492327300703
807.6147347614033,0.49107553575967877,636.7235530422113,0.7106629098466226,0.9108998071005487,1.1584915686392492,2.250568847885189,0.7048189647754419,0.32167150356887514,0.0008996406303882085,0.0005687849057631663
969.2500063129189,0.604639442265739,1168.7938430128495,0.23679257401702075,1.2177315609527233,1.437420274424199,1.6506216076627769,0.9656777008914469,0.8912018659090647,0.0007996291086629362,0.0003431451835364838
858.1379594452404,0.4498244535590845,816.3688583846221,0.4548483897874552,3.064253923175037,1.9718322432614586,2.4215411941505107,0.4046046321851104,0.6890880840554784,0.001634592049257481,0.0006980652260579523
815.8235771953094,0.3403211606575678,416.27639426275977,0.22797171781971867,4.089568846942992,2.1882968986900027,2.073512359532979,0.7674527937450454,0.5412626917223011,0.0011501231139570615,0.0005590171755744859
994.0326098413756,0.9878826196161156,636.7084970325404,0.7045371092475854,4.686146394668945,1.7698022172674746,1.1090719057472103,0.16594351467321555,0.6487724331732235,0.0015580202159961574,0.00026486820071619976
167.0744228753902,0.7504109066109195,359.8054623301813,0.3116192871768041,1.0464522700058345,2.152019902756558,1.428853360213527,0.3053906817967124,0.5038041469817308,0.0009020711497074814,0.0006087931020222375
732.8499858498844,0.5158363334343269,494.7688071806944,0.14306770895385182,0.23968438776287543,0.5048576400080983,0.12210321542184886,0.7373005570699672,0.30544983734382164,0.0017610756368159463,0.0001346529357278467
812.7492962182367,0.6140709484185277,933.9490683732746,0.7455662887164562,1.7876777241057935,0.5280827303222604,0.6512135365822084,0.4357849514771627,0.8385654822907029,0.0018799383424455728,0.0005797034954723908
812.9413521270465,0.6110101542319084,458.5101777139662,0.6699376404895225,1.1257960316593274,0.6006948145653238,0.8885312743442976,0.39799197090967053,0.4323825309792544,0.0007378119010367377,0.0004284648067825032
863.3864426439865,0.143737104961173,217.52591229292906,0.6189716715416118,3.9719202193667393,0.3556310744247833,1.0033280172502481,0.44274925466464893,0.45579231636822765,0.0011705000554942937,0.0006398912154144319
190.03768433952953,0.2839375952595573,106.97260079951772,0.20759256812740245,3.9182457667072135,1.6331029709970644,0.8676968921015668,0.44807891515757575,0.9538773529097355,0.0018105022201525772,0.0004290846609336592
551.0679802244277,0.8448071604117587,1129.9028982306777,0.526850843930057,2.6748505644760465,1.1670658253001547,1.149229143146285,0.20957802271124265,0.4086253434616396,0.0018817677552527322,0.0005976166510808843
581.3780987453948,0.941074147347343,660.408453039564,0.7252753226217177,3.2185932964042143,0.05654472090836557,1.2821286479640686,0.7036216739348145,0.09509250080537374,0.0006551198779679601,0.0006854617966147963
864.3058317177217,0.17064936412727535,518.6180137621415,0.8325857594203646,1.5470983188929301,1.187052623994531,1.8033463503510743,0.3257271021059793,0.7489737877647993,0.0008604542938231591,0.0003142776786170571
399.90045440969817,0.23209296731507212,702.7417737182566,0.7719821001662488,0.28882791177805683,2.107829541829238,1.6412953020523147,0.49690821242827754,0.976824957947943,0.0013412775325358352,0.00017536588328535962
290.43641728841476,0.9016900589337364,131.1182357218796,0.396329536465994,3.0323654350791176,2.4613938075153405,2.299186520525551,0.3185057326087162,0.0693282242141804,0.0014548811911087192,0.0009695581928806262
187.78421570312366,0.1064886714391852,793.7142594208422,0.8888722591107459,4.6516553551741495,1.8241000391421376,2.2068269935650475,0.06991231106662496,0.6342668688412868,0.00015061427567091216,0.0007255316413954205
550.4826615914052,0.920154043912223,366.5917908692765,0.1381873594591231,0.23330180346283771,0.5134968214272604,1.6521785837693979,0.8052768174481978,0.52634958992362,0.001490170091617844,0.0009683409601956669
